line number,satellite catalog number,classification,International Designator(launch year),International Designator (launch num),International Designator (piece of launch),epoch year,epoch day,first time derivative of mean motion(ballisitc coefficient),second time derivative of mean motion(delta-dot),bstar drag term,ephemeris type,element number,checksum,inclination,right ascension of the ascending node,eccentricity,argument of perigee,mean anomaly,mean motion,revolution number at epoch,#JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,PLName,Primary,Status,Dest,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,OQUAL,AltNames
1,24674,U,96,070,A  ,23,110.85998321,-.00000365, 00000+0, 00000+0,0,  999,0,  7.8002, 59.5400,0005589,345.6964,236.5068, 0.99995877, 9637,S24674,-,24674,1996-070A,P,P           ,INMARSAT III F-3,1996 Dec 18,S24675,INMRL,UK,1996 Dec 18 0229,In Earth orbit,-,2023 Apr 16 ,    1440.027 ,   35840, ,   35886, ,  7.79 , ,GEO/ID,INMARSAT III F-3,Earth,N,-,LMTEW,AS4000,Star 37FM?,1035.0, ,792.0, ,2071.0, ,7.6, ,2.1, ,20.7, ,Box + 2 Pan,-,-
1,24812,U,97,026,A  ,23,110.69335591,-.00000104, 00000+0, 00000+0,0,  999,3,  4.4617, 80.5316,0011729,335.4221,231.6031, 0.99036946, 9479,S24812,-,24812,1997-026A,P,P           ,Galaxy 25,1997 May 24,S24815,INTELU,US,1997 May 24 2341,In Earth orbit,-,2023 Apr 16 ,    1454.029 ,   36088, ,   36185, ,  4.45 , ,GEO/ID,Telstar 5,Earth,N,-,LOR,FS-1300,R-4D-11,3900.0, ,1469.0, ,3900.0, ,4.0,?,2.2,?,30.0,?,Box + 2 Pan,-,-
1,24876,U,97,035,A  ,23,110.98594502, .00000052, 00000+0, 00000+0,0,  999,5, 55.5594,143.6686,0066772, 51.0324,309.6323, 2.00564167,18862,S24876,-,24876,1997-035A,A,P           ,GPS IIR-2,1997 Jul 23,S24878,SFSSC,US,1997 Jul 23 0408,In Earth orbit,-,2023 Apr 16 ,     717.975 ,   20005, ,   20359, , 55.56 , ,MEO,GPS SVN 43,Earth,O,-,LMTEW,GPS IIR,Star 37FM,1077.0, ,910.0, ,2032.0, ,1.5, ,1.9, ,19.3, ,Box + 2 Pan,-,"USA 132,Navstar 43"
1,24916,U,97,046,A  ,23,110.68873618,-.00000068, 00000+0, 00000+0,0,  999,5,  7.8871, 58.8319,0002348,318.1123,245.6447, 1.00272765, 9405,S24916,-,24916,1997-046A,P,P           ,Intelsat IS-5,1997 Aug 28,S24919,INTELU,US,1997 Aug 28 0714,In Earth orbit,-,2023 Apr 16 ,    1436.087 ,   35776, ,   35796, ,  7.88 , ,GEO/I,PAS 5,Earth,N,-,HSES,HS-601HP,R-4D-11-300,3600.0, ,1900.0,?,3600.0, ,4.0,?,3.2,?,26.2,?,Box + 2 Pan,-,-
1,24920,U,97,047,A  ,23,110.70088310, .00000571, 00000+0, 25893-3,0,  999,0, 69.9520, 96.9920,0020301, 44.3015,315.9726,14.26752925,33408,S24920,-,24920,1997-047A,A,P           ,FORTE,1997 Aug 29,S24921,STP,US,1997 Aug 29 1513,In Earth orbit,-,2023 Apr 16 ,     100.929 ,     788, ,     817, , 69.95 , ,LEO/I,FORTE,Earth,O,LEO,LANL,FORTE,-,212.0, ,212.0, ,212.0, ,2.1, ,0.4,?,11.0, ,Cyl + 2 Ant,-,STP P94-1:PN
1,24936,U,97,050,A  ,23,111.23346815,-.00000265, 00000+0, 00000+0,0,  999,7,  5.3018, 76.5012,0003027,305.9585,198.6216, 1.00270916, 9388,S24936,-,24936,1997-050A,P,P           ,AMC 3,1997 Sep  4,S24937,SESSAP,US,1997 Sep  4 1233?,In Earth orbit,-,2023 Apr 16 ,    1436.110 ,   35773, ,   35800, ,  5.29 , ,GEO/I,GE 3,Earth,N,-,LMTEW,A2100,Leros 1C,2845.0, ,1300.0,?,2845.0, ,2.6, ,1.8, ,22.0, ,Box + 2 Pan,-,-
1,25019,U,97,065,A  ,23,110.43625081,-.00000069, 00000+0, 00000+0,0,  999,4, 11.4110, 29.5777,0004721,357.6788,225.8841, 1.00272533, 2003,S25019,-,25019,1997-065A,A,P ------c   ,DSCS III B-13,1997 Oct 25,S25020,SFSSC/DISA,US,1997 Oct 25 0112,In Earth orbit,-,2023 Apr 16 ,    1436.086 ,   35765, ,   35806, , 11.41 , ,GEO/I,DSCS III B-13,Earth,O,GEO/S?,LMVF,DSCS III,AOCS,1232.0, ,900.0, ,1232.0, ,2.1, ,1.9, ,9.5, ,Box + 2 Pan,-,USA 134
1,25030,U,97,067,A  ,23,108.88913728,-.00000013, 00000+0, 00000+0,0,  999,2, 55.6483,212.3037,0019279,249.3812,182.3384, 1.88437772,18491,S25030,-,25030,1997-067A,P,P           ,GPS IIA-19,1997 Nov  6,S25032,SFSSC,US,1997 Nov  6 0055,In Earth orbit,-,2023 Apr 16 ,     764.178 ,   21256, ,   21362, , 55.65 , ,MEO,GPS SVN 38,Earth,O,-,BOSB,GPS IIA,Star 37XFP,860.0, ,860.0, ,1881.0,?,2.4, ,1.8, ,5.3, ,Box + 2 Pan,-,"USA 135,Navstar 44"
1,25071,U,97,076,A  ,23,111.06716233, .00000110, 00000+0, 00000+0,0,  999,0,  6.9527, 65.8390,0004489,318.9680,227.6465, 1.00274147, 9297,S25071,-,25071,1997-076A,A,P           ,Astra 1G,1997 Dec  2,S25074,SESSA,L,1997 Dec  3 0551,In Earth orbit,-,2023 Apr 16 ,    1436.102 ,   35767, ,   35806, ,  6.94 , ,GEO/I,Astra 1G,Earth,O,-,HSES,HS-601HP,R-4D-11-300,3388.0, ,1800.0,?,3388.0, ,4.0,?,3.2,?,26.2,?,Box + 2 Wing,-,-
1,25112,U,97,084,A  ,23,111.20234013, .00002183, 00000+0, 72063-3,0,  999,6, 45.0139,172.8884,0009800,236.0870,123.9048,14.40705418,32773,S25112,-,25112,1997-084A,A,P           ,Orbcomm A1,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2016,In Earth orbit,-,2023 Apr 16 ,      99.953 ,     749, ,     763, , 45.01 , ,LEO/I,Orbcomm FM5,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25113,U,97,084,B  ,23,110.91610448, .00002074, 00000+0, 68750-3,0,  999,1, 45.0151,175.8907,0006920,215.0181,145.0214,14.40673761,50267,S25113,-,25113,1997-084B,A,P           ,Orbcomm A2,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2018,In Earth orbit,-,2023 Apr 16 ,      99.955 ,     751, ,     761, , 45.02 , ,LEO/I,Orbcomm FM6,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25114,U,97,084,C  ,23,110.90426066, .00002134, 00000+0, 70772-3,0,  999,6, 45.0135,175.7254,0007733,213.8562,146.1794,14.40557097,32767,S25114,-,25114,1997-084C,A,P           ,Orbcomm A3,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2020,In Earth orbit,-,2023 Apr 16 ,      99.963 ,     751, ,     762, , 45.01 , ,LEO/I,Orbcomm FM7,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25115,U,97,084,D  ,23,111.20733072, .00002011, 00000+0, 66937-3,0,  999,1, 45.0142,173.9146,0006789,217.7887,142.2486,14.40569011,32772,S25115,-,25115,1997-084D,A,P           ,Orbcomm A4,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2022,In Earth orbit,-,2023 Apr 16 ,      99.962 ,     752, ,     761, , 45.01 , ,LEO/I,Orbcomm FM8,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25116,U,97,084,E  ,23,110.86493644, .00002152, 00000+0, 71347-3,0,  999,8, 45.0149,176.1443,0007393,202.0458,158.0074,14.40548925,32764,S25116,-,25116,1997-084E,A,P           ,Orbcomm A5,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2008,In Earth orbit,-,2023 Apr 16 ,      99.963 ,     751, ,     761, , 45.02 , ,LEO/I,Orbcomm FM9,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25117,U,97,084,F  ,23,110.90129894, .00002225, 00000+0, 73175-3,0,  999,9, 45.0148,175.3290,0004882,231.6111,128.4300,14.40851603,32674,S25117,-,25117,1997-084F,A,P           ,Orbcomm A6,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2010,In Earth orbit,-,2023 Apr 16 ,      99.942 ,     752, ,     759, , 45.02 , ,LEO/I,Orbcomm FM10,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25118,U,97,084,G  ,23,110.95015696, .00002548, 00000+0, 83339-3,0,  999,0, 45.0141,175.1536,0004108,241.4250,287.5531,14.40749247,32766,S25118,-,25118,1997-084G,A,P           ,Orbcomm A7,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2012,In Earth orbit,-,2023 Apr 16 ,      99.950 ,     753, ,     758, , 45.01 , ,LEO/I,Orbcomm FM11,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25119,U,97,084,H  ,23,110.89334144, .00002282, 00000+0, 75169-3,0,  999,3, 45.0136,175.8054,0005205,223.1277,136.9165,14.40707852,32765,S25119,-,25119,1997-084H,P,P           ,Orbcomm A8,1997 Dec 23,S25121,ORBC,US,1997 Dec 23 2014,In Earth orbit,-,2023 Apr 16 ,      99.953 ,     752, ,     759, , 45.01 , ,LEO/I,Orbcomm FM12,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25153,U,98,006,B  ,23,110.36785447,-.00000295, 00000+0, 00000+0,0,  999,5,  7.0884, 63.5514,0004825,323.6950,259.3339, 1.00275106, 9231,S25153,-,25153,1998-006B,P,P           ,INMARSAT III F-5,1998 Feb  4,S25154,INMRL,UK,1998 Feb  4 2355,In Earth orbit,-,2023 Apr 16 ,    1436.146 ,   35766, ,   35808, ,  7.08 , ,GEO/I,INMARSAT III F-5,Earth,N,-,LMEW,AS4000,Star 37FM,964.0, ,827.0, ,2000.0, ,7.6, ,2.1, ,20.7, ,Box + 2 Pan,-,-
1,25159,U,98,007,C  ,23,110.82435348, .00001579, 00000+0, 64101-3,0,  999,6,107.9849,323.5443,0043537,183.1374,176.9496,14.31108435,31131,S25159,-,25159,1998-007C,A,P           ,Orbcomm G2,1998 Feb 10,S25160,ORBC,US,1998 Feb 10 1337,In Earth orbit,-,2023 Apr 16 ,     100.622 ,     756, ,     819, ,107.99 , ,LEO/R,Orbcomm FM4,Earth,O,-,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25160,U,98,007,D  ,23,110.90810262, .00000124, 00000+0, 11288-3,0,  999,2,107.9892,165.9987,0063953,303.1771,230.2505,14.21754443,30655,S25160,-,25160,1998-007D,R,R4          ,Taurus 2 Stage 4,1998 Feb 10,R63907,NGISC,US,1998 Feb 10 1332,In Earth orbit,-,2023 Apr 16 ,     101.284 ,     773, ,     865, ,107.99 , ,LEO/R,Orion 38,Earth,O,-,ATKH,Orion 38,-,202.0, ,202.0, ,202.0, ,1.4, ,1.0, ,2.0, ,Cyl,-,-
1,25258,U,98,016,A  ,23,111.20616183,-.00000021, 00000+0, 00000+0,0,  999,3,  9.7670, 28.6291,0000596, 35.6828, 96.8910, 1.00387759, 9201,S25258,-,25258,1998-016A,P,P       c   ,UHF F/O F8,1998 Mar 16,S25259,PMW146,US,1998 Mar 16 2202,In Earth orbit,-,2023 Apr 16 ,    1434.462 ,   35751, ,   35758, ,  9.76 , ,GEO/ID,UFO F8,Earth,O,-,HSES,HS-601,R-4D-11-300,3200.0, ,1350.0,?,3200.0, ,6.0,?,3.3, ,26.2,?,Box + 2 Pan,-,USA 138:C
1,25338,U,98,030,A  ,23,110.84385728, .00000338, 00000+0, 15899-3,0,  999,1, 98.6117,140.8670,0011490,118.9231,241.3103,14.26295396,29683,S25338,-,25338,1998-030A,A,P           ,NOAA 15,1998 May 13,R64135,NOAA,US,1998 May 13 1607,In Earth orbit,-,2023 Apr 16 ,     100.961 ,     795, ,     812, , 98.61 , ,LEO/S,NOAA K/S07,Earth,O,-,LMEW,ATN,Star 37XFP,1412.0, ,1412.0, ,2232.0, ,4.2, ,1.9, ,6.1, ,Box + Pan,-,-
1,25397,U,98,043,D  ,23,110.59842720, .00000215, 00000+0, 11373-3,0,  999,9, 98.8636, 67.5756,0000728,  1.6304,358.4877,14.23858987,28713,S25397,-,25397,1998-043D,A,P           ,Gurwin-OSCAR-32,1998 Jul 10,S25394,TECN,IL,1998 Jul 10 0649?,In Earth orbit,-,2023 Apr 16 ,     101.134 ,     811, ,     813, , 98.86 , ,LEO/S,Techsat 1B,Earth,O,-,TECN,Techsat 1,-,50.0, ,50.0, ,50.0, ,0.5, ,0.5, ,0.5, ,Cube,-,"GO-32,Gurwin Techsat 1B"
1,25414,U,98,046,B  ,23,110.80594522, .00002085, 00000+0, 78439-3,0,  999,3, 44.9940,302.4390,0003508,282.6130, 77.4324,14.34355246,29091,S25414,-,25414,1998-046B,A,P           ,Orbcomm B6,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1731,In Earth orbit,-,2023 Apr 16 ,     100.395 ,     774, ,     779, , 45.00 , ,LEO/I,Orbcomm FM18,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25415,U,98,046,C  ,23,110.80792516, .00001842, 00000+0, 70033-3,0,  999,9, 44.9948,303.4123,0002401,269.7080,104.7189,14.34256968,29108,S25415,-,25415,1998-046C,A,P           ,Orbcomm B7,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1733,In Earth orbit,-,2023 Apr 16 ,     100.402 ,     775, ,     779, , 45.00 , ,LEO/I,Orbcomm FM19,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25416,U,98,046,D  ,23,110.85347008, .00001659, 00000+0, 63828-3,0,  999,7, 44.9955,303.8425,0000472,144.0112,216.0767,14.34052360,29099,S25416,-,25416,1998-046D,A,P           ,Orbcomm B8,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1735,In Earth orbit,-,2023 Apr 15 ,     100.416 ,     777, ,     778, , 45.00 , ,LEO/I,Orbcomm FM20,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25418,U,98,046,F  ,23,110.83509668, .00001860, 00000+0, 70477-3,0,  999,1, 44.9978,305.1264,0002754,307.9017, 66.9824,14.34390517,29091,S25418,-,25418,1998-046F,A,P           ,Orbcomm B3,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1725,In Earth orbit,-,2023 Apr 15 ,     100.393 ,     775, ,     779, , 45.00 , ,LEO/I,Orbcomm FM15,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25419,U,98,046,G  ,23,110.82094799, .00002117, 00000+0, 79412-3,0,  999,9, 44.9971,304.6727,0001631,289.1736, 85.5460,14.34466060,29086,S25419,-,25419,1998-046G,P,P           ,Orbcomm B2,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1723,In Earth orbit,-,2023 Apr 16 ,     100.387 ,     775, ,     778, , 45.00 , ,LEO/I,Orbcomm FM14,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25420,U,98,046,H  ,23,110.85193969, .00001744, 00000+0, 66841-3,0,  999,0, 44.9991,307.7024,0003950,287.8822, 72.1594,14.34027747,28995,S25420,-,25420,1998-046H,A,P           ,Orbcomm B1,1998 Aug  2,S25422,ORBC,US,1998 Aug  2 1721,In Earth orbit,-,2023 Apr 16 ,     100.418 ,     775, ,     781, , 45.00 , ,LEO/I,Orbcomm FM13,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25462,U,98,050,A  ,23,110.83400515, .00000064, 00000+0, 00000+0,0,  999,2,  4.1765, 82.2099,0003217,299.3604,184.4938, 1.00271284, 3477,S25462,-,25462,1998-050A,A,P           ,Astra 2A,1998 Aug 30,S25465,SESSA,L,1998 Aug 30 0713,In Earth orbit,-,2023 Apr 16 ,    1436.130 ,   35773, ,   35801, ,  4.17 , ,GEO/I,Astra 2A,Earth,O,-,HSES,HS-601HP,X/R-4D11-300,3550.0,?,1950.0,?,3550.0,?,4.0,?,3.2,?,26.2,?,Box + 2 Pan,-,-
1,25475,U,98,053,A  ,23,110.87281427, .00001905, 00000+0, 72530-3,0,  999,8, 45.0104, 31.5835,0001704,314.9503, 45.1205,14.34061525,28397,S25475,-,25475,1998-053A,A,P           ,Orbcomm C1,1998 Sep 23,S25484,ORBC,US,1998 Sep 23 0603,In Earth orbit,-,2023 Apr 16 ,     100.416 ,     776, ,     779, , 45.01 , ,LEO/I,Orbcomm FM21,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25477,U,98,053,C  ,23,111.17782330, .00001936, 00000+0, 73683-3,0,  999,7, 45.0105, 32.5505,0002076,283.9998, 76.0618,14.34025995,28447,S25477,-,25477,1998-053C,P,P           ,Orbcomm C3,1998 Sep 23,S25484,ORBC,US,1998 Sep 23 0607,In Earth orbit,-,2023 Apr 16 ,     100.418 ,     776, ,     779, , 45.01 , ,LEO/I,Orbcomm FM23,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25481,U,98,053,G  ,23,110.83723652, .00002048, 00000+0, 77414-3,0,  999,7, 45.0079, 32.2715,0001790,348.5738, 11.5068,14.34180833,28436,S25481,-,25481,1998-053G,A,P           ,Orbcomm C7,1998 Sep 23,S25484,ORBC,US,1998 Sep 23 0615,In Earth orbit,-,2023 Apr 16 ,     100.407 ,     776, ,     779, , 45.01 , ,LEO/I,Orbcomm FM27,Earth,O,LEO,OSCG,Microstar,-,42.0, ,42.0, ,42.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25504,U,98,060,A  ,23,110.92565375, .00000678, 00000+0, 14138-3,0,  999,8, 24.9967,338.2300,0017139,185.8259,196.7810,14.44399920,29370,S25504,-,25504,1998-060A,A,P           ,SCD-2,1998 Oct 23,S25506,INPE,BR,1998 Oct 23 0013,In Earth orbit,-,2023 Apr 16 ,      99.696 ,     731, ,     756, , 25.00 , ,LEO/E,SCD-2,Earth,O,-,INPE,SCD,-,115.0, ,115.0, ,115.0, ,0.7, ,1.0, ,1.0, ,Oct Cyl,-,-
1,25560,U,98,071,A  ,23,109.80116273, .00004361, 00000+0, 39039-3,0,  999,6, 69.8983,293.5455,0009966,230.6658,129.3617,14.96531888,32382,S25560,-,25560,1998-071A,P,P           ,SWAS,1998 Dec  6,S25561,GSFC,US,1998 Dec  6 0109,In Earth orbit,-,2023 Apr 15 ,      96.225 ,     570, ,     584, , 69.90 , ,LLEO/I,SWAS,Earth,O,-,GSFC,SMEX,-,282.0, ,282.0, ,282.0, ,1.7, ,1.0, ,2.0,?,Cyl+2 Pan,-,-
1,25639,U,99,009,B  ,23,111.01386257,-.00000042, 00000+0, 00000+0,0,  999,7, 11.4052, 15.2963,0002897, 18.5412,178.7189, 1.00272849, 8845,S25639,-,25639,1999-009B,P,P           ,Skynet 4E,1999 Feb 26,S25640,ADSP,UK,1999 Feb 26 2309,In Earth orbit,-,2023 Apr 15 ,    1436.093 ,   35774, ,   35798, , 11.40 , ,GEO/I,Skynet 4E,Earth,N,-,MMSS,ECS,Star 30,823.0, ,719.0, ,1490.0, ,2.1, ,1.9, ,16.0, ,Box + 2 Pan,-,-
1,25682,U,99,020,A  ,23,111.17813830, .00000847, 00000+0, 18547-3,0,  999,8, 97.9361,151.9492,0001195, 94.8794,265.2555,14.60049320,27746,S25682,-,25682,1999-020A,A,P           ,Landsat 7,1999 Apr 15,S25683,USGS,US,1999 Apr 15 1933,In Earth orbit,-,2023 Apr 16 ,      98.627 ,     692, ,     693, , 97.94 , ,LEO/S,Landsat 7,Earth,O,-,LMVF,Tiros N,AOCS,2101.0, ,1979.0, ,2101.0, ,4.3, ,2.8, ,8.0,?,Box + Pan,-,-
1,25757,U,99,029,B  ,23,111.12143605, .00000311, 00000+0, 89157-4,0,  999,3, 98.5290, 62.3420,0013194,259.6558,100.3150,14.51640052,26601,S25757,-,25757,1999-029B,P,P           ,DLR-TUBSAT,1999 May 26,S25759,DLR2,D,1999 May 26 0640,In Earth orbit,-,2023 Apr 16 ,      99.198 ,     710, ,     729, , 98.53 , ,LEO/S,DLR-TUBSAT,Earth,O,-,TUB,TUBSAT,-,45.0, ,45.0, ,45.0, ,0.3, ,0.3, ,0.3, ,Box,-,TUBSAT-5
1,25867,U,99,040,B  ,23,112.42851458, .00000730, 00000+0, 00000+0,0,  999,4, 38.1893,204.0110,9044177,256.5414,359.9006, 0.37809964, 2412,S25867,-,25867,1999-040B,A,P ---S-     ,Chandra X-ray Observatory,1999 Jul 23,S25869,MSFC,US,1999 Jul 23 1349,In Earth orbit,-,2023 Apr 17 ,    3808.397 ,    1404, ,  147405, , 38.27 , ,DSO,AXAF,Earth,O,-,TRW,AXAF,TR-308 x4,5677.0, ,4653.0, ,5677.0, ,14.0, ,4.3, ,19.5, ,Cyl + 2 Pan,-,"NAIF151,CXO"
1,25924,U,99,053,A  ,23,110.83092380,-.00000126, 00000+0, 00000+0,0,  999,6,  0.0619, 92.0398,0002839,317.8805,256.8637, 1.00271888, 8628,S25924,-,25924,1999-053A,P,P           ,ABS 6,1999 Sep 26,S25927,ABSHK,HK,1999 Sep 27 0508,In Earth orbit,-,2023 Apr 16 ,    1436.089 ,   35775, ,   35797, ,  0.05 , ,GEO/S,LMI 1,Earth,N,-,LMCSS,A2100,Leros 1C,3740.0, ,1730.0, ,3740.0, ,4.1, ,1.8, ,21.0,?,Box + 2 Pan,-,-
1,25933,U,99,055,A  ,23,110.84781874,-.00000101, 00000+0, 00000+0,0,  999,5, 52.3066,345.4505,0134205,138.7934, 49.7957, 2.00567950,17244,S25933,-,25933,1999-055A,A,P           ,GPS IIR-3,1999 Oct  7,S25935,SFSSC,US,1999 Oct  7 1358,In Earth orbit,-,2023 Apr 16 ,     717.961 ,   19825, ,   20538, , 52.31 , ,MEO,GPS SVN 46,Earth,O,-,LMMS,GPS IIR,Star 37XFP,1077.0, ,910.0, ,2032.0, ,1.5, ,1.9, ,19.3, ,Box + 2 Pan,-,"USA 145,Navstar 46"
1,25967,U,99,063,A  ,23,110.22654066,-.00000195, 00000+0, 00000+0,0,  999,8,  9.0940, 32.3597,0002931, 26.4774,207.8722, 1.00270500, 8577,S25967,-,25967,1999-063A,A,P           ,UHF F/O F10,1999 Nov 23,S25968,PMW146,US,1999 Nov 23 0433,In Earth orbit,-,2023 Apr 16 ,    1436.106 ,   35775, ,   35798, ,  9.09 , ,GEO/I,UFO F10,Earth,O,-,HSES,HS-601,R-4D-11-300,3205.0, ,1350.0,?,3205.0, ,6.7, ,3.4, ,26.2, ,Box + 2 Pan,-,USA 146:C
1,25980,U,99,065,A  ,23,110.95023826, .00001672, 00000+0, 64342-3,0,  999,2, 45.0313,209.4677,0004299, 24.0552,336.0496,14.33998306,22172,S25980,-,25980,1999-065A,P,P           ,Orbcomm D2,1999 Dec  4,S25988,ORBC,US,1999 Dec  4 1946,In Earth orbit,-,2023 Apr 16 ,     100.420 ,     775, ,     781, , 45.03 , ,LEO/I,Orbcomm FM30,Earth,O,-,OSCG,Microstar,-,44.0, ,44.0, ,44.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25981,U,99,065,B  ,23,110.99176274, .00001436, 00000+0, 55960-3,0,  999,7, 45.0230,203.3080,0001429, 66.8797,293.2201,14.34016233,22172,S25981,-,25981,1999-065B,A,P           ,Orbcomm D3,1999 Dec  4,S25988,ORBC,US,1999 Dec  4 1948,In Earth orbit,-,2023 Apr 16 ,     100.418 ,     777, ,     779, , 45.02 , ,LEO/I,Orbcomm FM31,Earth,O,-,OSCG,Microstar,-,44.0, ,44.0, ,44.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25982,U,99,065,C  ,23,110.48396382, .00001749, 00000+0, 68394-3,0,  999,8, 45.0155,216.6551,0003933, 63.6254,296.4996,14.33004370,22135,S25982,-,25982,1999-065C,A,P           ,Orbcomm D4,1999 Dec  4,S25988,ORBC,US,1999 Dec  4 1950,In Earth orbit,-,2023 Apr 16 ,     100.489 ,     778, ,     784, , 45.02 , ,LEO/I,Orbcomm FM32,Earth,O,-,OSCG,Microstar,-,44.0, ,44.0, ,44.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25983,U,99,065,D  ,23,110.48855539, .00001431, 00000+0, 53271-3,0,  999,9, 45.0284,136.1209,0006619, 54.7214, 93.9282,14.36336266,22262,S25983,-,25983,1999-065D,P,P           ,Orbcomm D5,1999 Dec  4,S25988,ORBC,US,1999 Dec  4 1952,In Earth orbit,-,2023 Apr 16 ,     100.256 ,     765, ,     775, , 45.03 , ,LEO/I,Orbcomm FM33,Earth,O,-,OSCG,Microstar,-,44.0, ,44.0, ,44.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
1,25984,U,99,065,E  ,23,110.48496487, .00001829, 00000+0, 69605-3,0,  999,2, 45.0396,215.0105,0003864,280.6936, 79.3476,14.34232044,22106,S25984,-,25984,1999-065E,P,P           ,Orbcomm D8 main debris,1999 Dec  4,S25988,ORBC,US,1999 Dec  4 1954,In Earth orbit,-,2023 Apr 16 ,     100.403 ,     774, ,     780, , 45.04 , ,LEO/I,Orbcomm FM36,Earth,E,-,OSCG,Microstar,-,44.0, ,44.0, ,44.0, ,0.2, ,1.0, ,4.3, ,Cyl + 2 Pan + Ant,-,-
